tg_00,tg_01,tg_02,tg_03,tg_04,tg_05,tg_06,tg_07,tg_08,tg_09,tg_10,tg_11,tg_12,tg_13,tg_14,tg_15,tg_16,tg_17,tg_18,tg_19,tg_20
1.78367e-03,1.27851e-03,9.70577e-04,6.96961e-04,4.69473e-04,3.33949e-04,2.48475e-04,1.72654e-04,1.13535e-04,8.01336e-05,5.94271e-05,4.08305e-05,2.61201e-05,1.76597e-05,1.25094e-05,7.85392e-06,4.59722e-06,2.85789e-06,1.85651e-06,1.03068e-06,5.09115e-07
2.04045e-03,1.30387e-03,8.88290e-04,5.59822e-04,3.28103e-04,2.10234e-04,1.44047e-04,9.08096e-05,5.32968e-05,3.42205e-05,2.34809e-05,1.47849e-05,8.71220e-06,5.59423e-06,3.84639e-06,2.37562e-06,1.40910e-06,9.12052e-07,6.28261e-07,3.89974e-07,2.30607e-07
2.02939e-03,1.29522e-03,8.81940e-04,5.55996e-04,3.26421e-04,2.09660e-04,1.44021e-04,9.11107e-05,5.37041e-05,3.46069e-05,2.38178e-05,1.50505e-05,8.90132e-06,5.73082e-06,3.94766e-06,2.44259e-06,1.45064e-06,9.39374e-07,6.47107e-07,4.01529e-07,2.37246e-07
2.03430e-03,1.29975e-03,8.85301e-04,5.57512e-04,3.26039e-04,2.08365e-04,1.42435e-04,8.96078e-05,5.25871e-05,3.38511e-05,2.33244e-05,1.47939e-05,8.80964e-06,5.71167e-06,3.95971e-06,2.47033e-06,1.47973e-06,9.64505e-07,6.67820e-07,4.16852e-07,2.47725e-07
2.50439e-03,1.57436e-03,1.05959e-03,6.59571e-04,3.81321e-04,2.41745e-04,1.64208e-04,1.02438e-04,5.94139e-05,3.77858e-05,2.57208e-05,1.60395e-05,9.35174e-06,5.95378e-06,4.06539e-06,2.49017e-06,1.46484e-06,9.42211e-07,6.45863e-07,3.98605e-07,2.34401e-07
1.95253e-03,1.30546e-03,9.36580e-04,6.36472e-04,4.11724e-04,2.87864e-04,2.12371e-04,1.45860e-04,9.35072e-05,6.38306e-05,4.56841e-05,2.99196e-05,1.81179e-05,1.17475e-05,8.07442e-06,4.93328e-06,2.86159e-06,1.80539e-06,1.21208e-06,7.24991e-07,4.09994e-07
2.01707e-03,1.27427e-03,8.54811e-04,5.25264e-04,2.97530e-04,1.85901e-04,1.25780e-04,7.96613e-05,4.88424e-05,3.37638e-05,2.53204e-05,1.82481e-05,1.28050e-05,9.54133e-06,7.40028e-06,5.25951e-06,3.55433e-06,2.51584e-06,1.84514e-06,1.22014e-06,7.56807e-07
2.03448e-03,1.30022e-03,8.86087e-04,5.58610e-04,3.27180e-04,2.09178e-04,1.42793e-04,8.93783e-05,5.19016e-05,3.30492e-05,2.25859e-05,1.42454e-05,8.51239e-06,5.58442e-06,3.93149e-06,2.51404e-06,1.55027e-06,1.03434e-06,7.29117e-07,4.64038e-07,2.80138e-07
1.82994e-03,1.17390e-03,8.04302e-04,5.11663e-04,3.03837e-04,1.97174e-04,1.36712e-04,8.75410e-05,5.23936e-05,3.42300e-05,2.38542e-05,1.53232e-05,9.24760e-06,6.06313e-06,4.24531e-06,2.68543e-06,1.63591e-06,1.08301e-06,7.60699e-07,4.84215e-07,2.94336e-07
2.03449e-03,1.30023e-03,8.86114e-04,5.58721e-04,3.27517e-04,2.09805e-04,1.43673e-04,9.04759e-05,5.30080e-05,3.39727e-05,2.32691e-05,1.46153e-05,8.58578e-06,5.49813e-06,3.77151e-06,2.32251e-06,1.37333e-06,8.86720e-07,6.09605e-07,3.77496e-07,2.22704e-07
2.03455e-03,1.30032e-03,8.86220e-04,5.58832e-04,3.27611e-04,2.09873e-04,1.43717e-04,9.04935e-05,5.30039e-05,3.39585e-05,2.32511e-05,1.45970e-05,8.57005e-06,5.48554e-06,3.76155e-06,2.31551e-06,1.36878e-06,8.83640e-07,6.07441e-07,3.76146e-07,2.21921e-07
2.03449e-03,1.30023e-03,8.86114e-04,5.58721e-04,3.27517e-04,2.09805e-04,1.43673e-04,9.04759e-05,5.30080e-05,3.39727e-05,2.32691e-05,1.46153e-05,8.58581e-06,5.49816e-06,3.77153e-06,2.32252e-06,1.37333e-06,8.86722e-07,6.09605e-07,3.77494e-07,2.22702e-07
2.03449e-03,1.30023e-03,8.86114e-04,5.58722e-04,3.27519e-04,2.09809e-04,1.43679e-04,9.04845e-05,5.30175e-05,3.39810e-05,2.32752e-05,1.46182e-05,8.58509e-06,5.49540e-06,3.76786e-06,2.31864e-06,1.37004e-06,8.84228e-07,6.07828e-07,3.76518e-07,2.22373e-07
2.03449e-03,1.30023e-03,8.86114e-04,5.58721e-04,3.27517e-04,2.09805e-04,1.43673e-04,9.04759e-05,5.30079e-05,3.39727e-05,2.32690e-05,1.46153e-05,8.58576e-06,5.49812e-06,3.77150e-06,2.32251e-06,1.37333e-06,8.86724e-07,6.09610e-07,3.77501e-07,2.22708e-07
2.03449e-03,1.30023e-03,8.86114e-04,5.58721e-04,3.27517e-04,2.09805e-04,1.43673e-04,9.04750e-05,5.30063e-05,3.39706e-05,2.32669e-05,1.46134e-05,8.58458e-06,5.49770e-06,3.77169e-06,2.32331e-06,1.37446e-06,8.87901e-07,6.10692e-07,3.78355e-07,2.23263e-07
2.03275e-03,1.29769e-03,8.83132e-04,5.55733e-04,3.25210e-04,2.08389e-04,1.43039e-04,9.06446e-05,5.37494e-05,3.49006e-05,2.41920e-05,1.54059e-05,9.15241e-06,5.88016e-06,4.02235e-06,2.44668e-06,1.41182e-06,8.85543e-07,5.90696e-07,3.49838e-07,1.95542e-07
2.06431e-03,1.33677e-03,9.21562e-04,5.88065e-04,3.47531e-04,2.22619e-04,1.51554e-04,9.40343e-05,5.36251e-05,3.33697e-05,2.22094e-05,1.34260e-05,7.54285e-06,4.65982e-06,3.10770e-06,1.85438e-06,1.06617e-06,6.76159e-07,4.59458e-07,2.81545e-07,1.65100e-07
2.07712e-03,1.33361e-03,9.12440e-04,5.77902e-04,3.40372e-04,2.18738e-04,1.50075e-04,9.45978e-05,5.53442e-05,3.53294e-05,2.40562e-05,1.49425e-05,8.61103e-06,5.39199e-06,3.61020e-06,2.13821e-06,1.19891e-06,7.34018e-07,4.79216e-07,2.75700e-07,1.49132e-07
2.03449e-03,1.30023e-03,8.86114e-04,5.58721e-04,3.27517e-04,2.09805e-04,1.43673e-04,9.04755e-05,5.30073e-05,3.39720e-05,2.32683e-05,1.46146e-05,8.58529e-06,5.49781e-06,3.77133e-06,2.32249e-06,1.37342e-06,8.86863e-07,6.09765e-07,3.77652e-07,2.22834e-07
2.03354e-03,1.30175e-03,8.88764e-04,5.61833e-04,3.30396e-04,2.12210e-04,1.45625e-04,9.19091e-05,5.39561e-05,3.46193e-05,2.37251e-05,1.49049e-05,8.75254e-06,5.60078e-06,3.83854e-06,2.36048e-06,1.39330e-06,8.98139e-07,6.16536e-07,3.81018e-07,2.24257e-07
2.03254e-03,1.29752e-03,8.83044e-04,5.55736e-04,3.25234e-04,2.08339e-04,1.42889e-04,9.03688e-05,5.33821e-05,3.45217e-05,2.38465e-05,1.51372e-05,8.98994e-06,5.79942e-06,3.99664e-06,2.46979e-06,1.46183e-06,9.42616e-07,6.46463e-07,3.98502e-07,2.33562e-07
2.04365e-03,1.32225e-03,9.12229e-04,5.84238e-04,3.48437e-04,2.25982e-04,1.56042e-04,9.89423e-05,5.81602e-05,3.72330e-05,2.54146e-05,1.58521e-05,9.20987e-06,5.83246e-06,3.95937e-06,2.40381e-06,1.39868e-06,8.90832e-07,6.05250e-07,3.69102e-07,2.14077e-07
2.03449e-03,1.30023e-03,8.86115e-04,5.58727e-04,3.27552e-04,2.09918e-04,1.43916e-04,9.09493e-05,5.37757e-05,3.49119e-05,2.42580e-05,1.55310e-05,9.28798e-06,5.97789e-06,4.07306e-06,2.43657e-06,1.35367e-06,8.05099e-07,5.02598e-07,2.63064e-07,1.18900e-07
1.28514e-03,8.27622e-04,5.70548e-04,3.66688e-04,2.20790e-04,1.45157e-04,1.01824e-04,6.61428e-05,4.02444e-05,2.66445e-05,1.87713e-05,1.22142e-05,7.47344e-06,4.95285e-06,3.49755e-06,2.23483e-06,1.37511e-06,9.17335e-07,6.48287e-07,4.15746e-07,2.54691e-07
2.03449e-03,1.30023e-03,8.86114e-04,5.58721e-04,3.27517e-04,2.09803e-04,1.43669e-04,9.04675e-05,5.29953e-05,3.39589e-05,2.32568e-05,1.46077e-05,8.58492e-06,5.50219e-06,3.77828e-06,2.33067e-06,1.38080e-06,8.92660e-07,6.14000e-07,3.80055e-07,2.23701e-07
2.53804e-03,1.51340e-03,9.87251e-04,6.04658e-04,3.50092e-04,2.26061e-04,1.57486e-04,1.01970e-04,6.19681e-05,4.08783e-05,2.85600e-05,1.82439e-05,1.07959e-05,6.89313e-06,4.69226e-06,2.84819e-06,1.65517e-06,1.05509e-06,7.19732e-07,4.43765e-07,2.62879e-07
2.53804e-03,1.51339e-03,9.87224e-04,6.04558e-04,3.49824e-04,2.25609e-04,1.56902e-04,1.01315e-04,6.13919e-05,4.04585e-05,2.82960e-05,1.81495e-05,1.08348e-05,6.98888e-06,4.80587e-06,2.95834e-06,1.74537e-06,1.12529e-06,7.73880e-07,4.80929e-07,2.86284e-07
4.13664e-03,2.60015e-03,1.75203e-03,1.09475e-03,6.38201e-04,4.08618e-04,2.80397e-04,1.77377e-04,1.04634e-04,6.74283e-05,4.63259e-05,2.90970e-05,1.69576e-05,1.06978e-05,7.19944e-06,4.28942e-06,2.42575e-06,1.50203e-06,9.95042e-07,5.87967e-07,3.31072e-07
2.53748e-03,1.51177e-03,9.84200e-04,5.99591e-04,3.43041e-04,2.18296e-04,1.49956e-04,9.56397e-05,5.77805e-05,3.85892e-05,2.76945e-05,1.86718e-05,1.20384e-05,8.34734e-06,6.10048e-06,4.02961e-06,2.52695e-06,1.68781e-06,1.18234e-06,7.41425e-07,4.37861e-07
2.53804e-03,1.51339e-03,9.87224e-04,6.04556e-04,3.49818e-04,2.25596e-04,1.56888e-04,1.01309e-04,6.14145e-05,4.05105e-05,2.83678e-05,1.82296e-05,1.09037e-05,7.03777e-06,4.83664e-06,2.96913e-06,1.74214e-06,1.11607e-06,7.62669e-07,4.69806e-07,2.76983e-07
2.53813e-03,1.51366e-03,9.87706e-04,6.05309e-04,3.50782e-04,2.26580e-04,1.57784e-04,1.02011e-04,6.18491e-05,4.07353e-05,2.84441e-05,1.81740e-05,1.07654e-05,6.87716e-06,4.67993e-06,2.83498e-06,1.64023e-06,1.03998e-06,7.05591e-07,4.31810e-07,2.53787e-07
2.53804e-03,1.51341e-03,9.87250e-04,6.04608e-04,3.49913e-04,2.25743e-04,1.57088e-04,1.01575e-04,6.17247e-05,4.08086e-05,2.86208e-05,1.84000e-05,1.09752e-05,7.04436e-06,4.80697e-06,2.91593e-06,1.68483e-06,1.06472e-06,7.19361e-07,4.37296e-07,2.54878e-07
2.52570e-03,1.50651e-03,9.83398e-04,6.02989e-04,3.49593e-04,2.25906e-04,1.57428e-04,1.01977e-04,6.21051e-05,4.11433e-05,2.89121e-05,1.86391e-05,1.11593e-05,7.18775e-06,4.92048e-06,2.99730e-06,1.73945e-06,1.10276e-06,7.46715e-07,4.54809e-07,2.65270e-07
2.53804e-03,1.51339e-03,9.87224e-04,6.04559e-04,3.49837e-04,2.25650e-04,1.56991e-04,1.01486e-04,6.16603e-05,4.07697e-05,2.86026e-05,1.84021e-05,1.09910e-05,7.06457e-06,4.82726e-06,2.93342e-06,1.69794e-06,1.07425e-06,7.26285e-07,4.41651e-07,2.57312e-07
2.53804e-03,1.51339e-03,9.87224e-04,6.04559e-04,3.49837e-04,2.25650e-04,1.56991e-04,1.01486e-04,6.16603e-05,4.07695e-05,2.86025e-05,1.84018e-05,1.09908e-05,7.06443e-06,4.82720e-06,2.93350e-06,1.69813e-06,1.07450e-06,7.26528e-07,4.41849e-07,2.57429e-07
2.53804e-03,1.51339e-03,9.87224e-04,6.04559e-04,3.49836e-04,2.25648e-04,1.56987e-04,1.01480e-04,6.16532e-05,4.07639e-05,2.85995e-05,1.84025e-05,1.09947e-05,7.06935e-06,4.83196e-06,2.93713e-06,1.70018e-06,1.07540e-06,7.26718e-07,4.41512e-07,2.56892e-07
2.53802e-03,1.51335e-03,9.87141e-04,6.04409e-04,3.49612e-04,2.25395e-04,1.56745e-04,1.01291e-04,6.15586e-05,4.07493e-05,2.86396e-05,1.84837e-05,1.10890e-05,7.15409e-06,4.90119e-06,2.98356e-06,1.72512e-06,1.08720e-06,7.30877e-07,4.39962e-07,2.52782e-07
2.53804e-03,1.51339e-03,9.87224e-04,6.04559e-04,3.49837e-04,2.25650e-04,1.56991e-04,1.01486e-04,6.16603e-05,4.07696e-05,2.86026e-05,1.84020e-05,1.09910e-05,7.06451e-06,4.82720e-06,2.93337e-06,1.69791e-06,1.07424e-06,7.26282e-07,4.41659e-07,2.57326e-07
2.53804e-03,1.51339e-03,9.87224e-04,6.04559e-04,3.49836e-04,2.25649e-04,1.56989e-04,1.01483e-04,6.16548e-05,4.07635e-05,2.85969e-05,1.83976e-05,1.09886e-05,7.06374e-06,4.82741e-06,2.93433e-06,1.69913e-06,1.07540e-06,7.27290e-07,4.42428e-07,2.57846e-07
2.53265e-03,1.50997e-03,9.85289e-04,6.04030e-04,3.50342e-04,2.26614e-04,1.58124e-04,1.02631e-04,6.26620e-05,4.15979e-05,2.92771e-05,1.89035e-05,1.13293e-05,7.29825e-06,4.99360e-06,3.03691e-06,1.75706e-06,1.10994e-06,7.48760e-07,4.53525e-07,2.62743e-07
2.55187e-03,1.52439e-03,9.95931e-04,6.10909e-04,3.54120e-04,2.28671e-04,1.59208e-04,1.02986e-04,6.25973e-05,4.13928e-05,2.90375e-05,1.86763e-05,1.11476e-05,7.15907e-06,4.88684e-06,2.96419e-06,1.71094e-06,1.07912e-06,7.27189e-07,4.39984e-07,2.54676e-07
2.53804e-03,1.51339e-03,9.87224e-04,6.04559e-04,3.49837e-04,2.25650e-04,1.56991e-04,1.01486e-04,6.16603e-05,4.07696e-05,2.86026e-05,1.84021e-05,1.09910e-05,7.06457e-06,4.82725e-06,2.93342e-06,1.69794e-06,1.07426e-06,7.26287e-07,4.41654e-07,2.57315e-07
2.53804e-03,1.51339e-03,9.87224e-04,6.04558e-04,3.49828e-04,2.25627e-04,1.56949e-04,1.01419e-04,6.15781e-05,4.06937e-05,2.85439e-05,1.83708e-05,1.09881e-05,7.07654e-06,4.84537e-06,2.95283e-06,1.71416e-06,1.08664e-06,7.35482e-07,4.47514e-07,2.60591e-07
2.52898e-03,1.51136e-03,9.89219e-04,6.09270e-04,3.55497e-04,2.31049e-04,1.61763e-04,1.05283e-04,6.43392e-05,4.26578e-05,2.99520e-05,1.92552e-05,1.14631e-05,7.33457e-06,4.98620e-06,3.00529e-06,1.72094e-06,1.07780e-06,7.21948e-07,4.33635e-07,2.49291e-07
2.67872e-03,1.59497e-03,1.03641e-03,6.29871e-04,3.60515e-04,2.30161e-04,1.58699e-04,1.01494e-04,6.09316e-05,3.99090e-05,2.77820e-05,1.77052e-05,1.04581e-05,6.65581e-06,4.50727e-06,2.70519e-06,1.54316e-06,9.63965e-07,6.44564e-07,3.86514e-07,2.21991e-07
2.53804e-03,1.51339e-03,9.87225e-04,6.04560e-04,3.49837e-04,2.25651e-04,1.56996e-04,1.01502e-04,6.17007e-05,4.08393e-05,2.86977e-05,1.85199e-05,1.11153e-05,7.17702e-06,4.92116e-06,2.99826e-06,1.73281e-06,1.08922e-06,7.28775e-07,4.34073e-07,2.44635e-07
2.54965e-03,1.51903e-03,9.88970e-04,6.03160e-04,3.46629e-04,2.21967e-04,1.53382e-04,9.83103e-05,5.91674e-05,3.88449e-05,2.71071e-05,1.73408e-05,1.03032e-05,6.60037e-06,4.50092e-06,2.73133e-06,1.58109e-06,1.00174e-06,6.78710e-07,4.14304e-07,2.42667e-07
1.38353e-03,8.81058e-04,6.07402e-04,3.94979e-04,2.43445e-04,1.64117e-04,1.17815e-04,7.86732e-05,4.92519e-05,3.32007e-05,2.36078e-05,1.53931e-05,9.30298e-06,6.02887e-06,4.14523e-06,2.53781e-06,1.48089e-06,9.43505e-07,6.41893e-07,3.93640e-07,2.31553e-07
2.53788e-03,1.51299e-03,9.86553e-04,6.03604e-04,3.48756e-04,2.24679e-04,1.56214e-04,1.00994e-04,6.14657e-05,4.07625e-05,2.87042e-05,1.85764e-05,1.11841e-05,7.23891e-06,4.97422e-06,3.04128e-06,1.76875e-06,1.12137e-06,7.58393e-07,4.60565e-07,2.67409e-07
2.53481e-03,1.50426e-03,9.76470e-04,5.94348e-04,3.41748e-04,2.19537e-04,1.52384e-04,9.83655e-05,5.97667e-05,3.95673e-05,2.78071e-05,1.79394e-05,1.07540e-05,6.93440e-06,4.75105e-06,2.89646e-06,1.68183e-06,1.06647e-06,7.22215e-07,4.39961e-07,2.56724e-07
3.00108e-03,1.95307e-03,1.35217e-03,8.69032e-04,5.21213e-04,3.39992e-04,2.36110e-04,1.50972e-04,8.98823e-05,5.83984e-05,4.05401e-05,2.59682e-05,1.56555e-05,1.02470e-05,7.14234e-06,4.45627e-06,2.63715e-06,1.68112e-06,1.13091e-06,6.70997e-07,3.70072e-07
1.57366e-03,1.01534e-03,7.23790e-04,4.99761e-04,3.32305e-04,2.38026e-04,1.79296e-04,1.26823e-04,8.56526e-05,6.23389e-05,4.78017e-05,3.44191e-05,2.32128e-05,1.62359e-05,1.17060e-05,7.38254e-06,4.24952e-06,2.56182e-06,1.60272e-06,8.34225e-07,3.74079e-07
1.85861e-03,1.20376e-03,8.54679e-04,5.84361e-04,3.84687e-04,2.73552e-04,2.04779e-04,1.43467e-04,9.51939e-05,6.77953e-05,5.08259e-05,3.55752e-05,2.34135e-05,1.62870e-05,1.18539e-05,7.73652e-06,4.74930e-06,3.08835e-06,2.09520e-06,1.24138e-06,6.70973e-07
1.57366e-03,1.01533e-03,7.23788e-04,4.99759e-04,3.32300e-04,2.37996e-04,1.79195e-04,1.26501e-04,8.48292e-05,6.09826e-05,4.60419e-05,3.24179e-05,2.13637e-05,1.48033e-05,1.07087e-05,6.92274e-06,4.21818e-06,2.74416e-06,1.87773e-06,1.14131e-06,6.50707e-07
1.60614e-03,1.01798e-03,7.08481e-04,4.71712e-04,3.00080e-04,2.08539e-04,1.54495e-04,1.08467e-04,7.34473e-05,5.36809e-05,4.12185e-05,2.97113e-05,2.01968e-05,1.44203e-05,1.07192e-05,7.17753e-06,4.52319e-06,3.00476e-06,2.07697e-06,1.26278e-06,7.05157e-07
1.57370e-03,1.01553e-03,7.24309e-04,5.01007e-04,3.34646e-04,2.41066e-04,1.82421e-04,1.29246e-04,8.63482e-05,6.14085e-05,4.57484e-05,3.16717e-05,2.05948e-05,1.42473e-05,1.03646e-05,6.80125e-06,4.22477e-06,2.78508e-06,1.91586e-06,1.15864e-06,6.42884e-07
1.60744e-03,1.03816e-03,7.37523e-04,5.03876e-04,3.28233e-04,2.29919e-04,1.69692e-04,1.17190e-04,7.72193e-05,5.51412e-05,4.16170e-05,2.94660e-05,1.97035e-05,1.39137e-05,1.02653e-05,6.82313e-06,4.27444e-06,2.82890e-06,1.95032e-06,1.18261e-06,6.59057e-07
1.57366e-03,1.01534e-03,7.23789e-04,4.99760e-04,3.32301e-04,2.37998e-04,1.79196e-04,1.26504e-04,8.48380e-05,6.10094e-05,4.61017e-05,3.25473e-05,2.15932e-05,1.51036e-05,1.10362e-05,7.23334e-06,4.45647e-06,2.90481e-06,1.97413e-06,1.17218e-06,6.35251e-07
1.56992e-03,1.01227e-03,7.21306e-04,4.97882e-04,3.30958e-04,2.36995e-04,1.78424e-04,1.25954e-04,8.44810e-05,6.07692e-05,4.59356e-05,3.24470e-05,2.15430e-05,1.50805e-05,1.10283e-05,7.23770e-06,4.46738e-06,2.91771e-06,1.98711e-06,1.18396e-06,6.44900e-07
1.59566e-03,1.00930e-03,7.01306e-04,4.66365e-04,2.96766e-04,2.06718e-04,1.53722e-04,1.08655e-04,7.43249e-05,5.48530e-05,4.24931e-05,3.09837e-05,2.13560e-05,1.54350e-05,1.15976e-05,7.87970e-06,5.05148e-06,3.40873e-06,2.39101e-06,1.48419e-06,8.50394e-07
1.57370e-03,1.01551e-03,7.24275e-04,5.00955e-04,3.34590e-04,2.41014e-04,1.82350e-04,1.29103e-04,8.60653e-05,6.10175e-05,4.53057e-05,3.12394e-05,2.02555e-05,1.40190e-05,1.02288e-05,6.76389e-06,4.25663e-06,2.84718e-06,1.98835e-06,1.23050e-06,7.03963e-07
1.57366e-03,1.01534e-03,7.23789e-04,4.99760e-04,3.32301e-04,2.37998e-04,1.79196e-04,1.26503e-04,8.48365e-05,6.10074e-05,4.60994e-05,3.25450e-05,2.15913e-05,1.51022e-05,1.10352e-05,7.23296e-06,4.45651e-06,2.90505e-06,1.97445e-06,1.17251e-06,6.35553e-07
1.57366e-03,1.01534e-03,7.23789e-04,4.99760e-04,3.32301e-04,2.37998e-04,1.79196e-04,1.26503e-04,8.48365e-05,6.10074e-05,4.60994e-05,3.25449e-05,2.15910e-05,1.51019e-05,1.10350e-05,7.23282e-06,4.45653e-06,2.90518e-06,1.97465e-06,1.17274e-06,6.35744e-07
1.57366e-03,1.01534e-03,7.23789e-04,4.99760e-04,3.32300e-04,2.37994e-04,1.79189e-04,1.26488e-04,8.48131e-05,6.09787e-05,4.60694e-05,3.25182e-05,2.15737e-05,1.50947e-05,1.10362e-05,7.24266e-06,4.47115e-06,2.92018e-06,1.98797e-06,1.18248e-06,6.41192e-07
1.57366e-03,1.01534e-03,7.23789e-04,4.99760e-04,3.32301e-04,2.37998e-04,1.79196e-04,1.26503e-04,8.48365e-05,6.10074e-05,4.60994e-05,3.25449e-05,2.15910e-05,1.51019e-05,1.10350e-05,7.23280e-06,4.45650e-06,2.90516e-06,1.97463e-06,1.17273e-06,6.35746e-07
1.57366e-03,1.01533e-03,7.23774e-04,4.99713e-04,3.32180e-04,2.37789e-04,1.78912e-04,1.26153e-04,8.44826e-05,6.07129e-05,4.58866e-05,3.24432e-05,2.15973e-05,1.51657e-05,1.11231e-05,7.32635e-06,4.53607e-06,2.96673e-06,2.02048e-06,1.20139e-06,6.50597e-07
1.57366e-03,1.01534e-03,7.23789e-04,4.99760e-04,3.32301e-04,2.37998e-04,1.79196e-04,1.26503e-04,8.48365e-05,6.10074e-05,4.60994e-05,3.25449e-05,2.15910e-05,1.51019e-05,1.10350e-05,7.23282e-06,4.45652e-06,2.90518e-06,1.97465e-06,1.17274e-06,6.35746e-07
